 @#dos of site           1 s(n) s(x) s(y) s(z)
-10.000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.9000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.8000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.6999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.5999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.5000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.4000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.3000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.1999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.0999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-9.0000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.9000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.8000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.6999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.5999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.5000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.4000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.3000000000000007 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.1999999999999993 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.0999999999999996 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-8.0000000000000000 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
-7.9000000000000004 4.2492212583448837E-085 -1.6644564606459362E-102 -0.0000000000000000 2.2288254130004362E-099
