 @# k   band (eV)
   0.000  -5.071  -3.445  -3.043  -3.003  -2.156  -1.337  -1.315  -0.677  -0.080  -0.041   1.814   1.835   2.512   2.512   2.711   2.711  19.179  20.020
   0.002  -5.070  -3.444  -3.043  -3.002  -2.155  -1.338  -1.316  -0.676  -0.080  -0.041   1.810   1.831   2.514   2.514   2.715   2.715  19.171  20.012
   0.004  -5.067  -3.441  -3.042  -3.002  -2.154  -1.341  -1.319  -0.675  -0.080  -0.040   1.798   1.819   2.520   2.520   2.730   2.730  19.150  19.989
   0.007  -5.062  -3.436  -3.042  -3.001  -2.152  -1.347  -1.324  -0.673  -0.079  -0.040   1.779   1.800   2.529   2.529   2.753   2.754  19.114  19.952
   0.009  -5.055  -3.429  -3.041  -3.000  -2.149  -1.354  -1.332  -0.669  -0.078  -0.038   1.755   1.775   2.543   2.543   2.784   2.785  19.065  19.899
   0.011  -5.046  -3.420  -3.040  -2.999  -2.145  -1.364  -1.342  -0.665  -0.076  -0.037   1.725   1.745   2.560   2.560   2.822   2.824  19.002  19.833
   0.013  -5.034  -3.409  -3.038  -2.998  -2.140  -1.376  -1.353  -0.660  -0.074  -0.035   1.691   1.711   2.580   2.581   2.866   2.868  18.927  19.753
   0.016  -5.021  -3.395  -3.036  -2.996  -2.134  -1.389  -1.367  -0.654  -0.072  -0.033   1.654   1.673   2.605   2.605   2.915   2.917  18.841  19.661
   0.018  -5.006  -3.380  -3.034  -2.994  -2.127  -1.405  -1.383  -0.646  -0.070  -0.030   1.615   1.633   2.633   2.633   2.968   2.971  18.744  19.557
   0.020  -4.989  -3.362  -3.032  -2.991  -2.120  -1.422  -1.400  -0.638  -0.067  -0.028   1.574   1.592   2.664   2.665   3.024   3.028  18.636  19.444
   0.022  -4.969  -3.343  -3.029  -2.989  -2.111  -1.441  -1.420  -0.629  -0.064  -0.024   1.531   1.549   2.699   2.700   3.084   3.088  18.521  19.320
   0.024  -4.948  -3.321  -3.026  -2.986  -2.101  -1.462  -1.441  -0.619  -0.060  -0.021   1.488   1.505   2.738   2.738   3.147   3.151  18.397  19.189
   0.027  -4.925  -3.297  -3.023  -2.983  -2.091  -1.485  -1.463  -0.608  -0.057  -0.017   1.443   1.461   2.779   2.780   3.213   3.217  18.266  19.050
   0.029  -4.900  -3.270  -3.020  -2.979  -2.079  -1.509  -1.487  -0.596  -0.052  -0.013   1.399   1.416   2.824   2.825   3.280   3.285  18.130  18.906
   0.031  -4.872  -3.242  -3.016  -2.975  -2.066  -1.534  -1.513  -0.583  -0.048  -0.009   1.353   1.370   2.872   2.873   3.350   3.355  17.989  18.756
   0.033  -4.843  -3.211  -3.012  -2.972  -2.052  -1.561  -1.540  -0.569  -0.043  -0.004   1.308   1.325   2.923   2.924   3.422   3.426  17.843  18.602
   0.036  -4.812  -3.178  -3.008  -2.967  -2.037  -1.590  -1.569  -0.554  -0.038   0.001   1.263   1.279   2.977   2.978   3.495   3.500  17.695  18.445
   0.038  -4.779  -3.143  -3.003  -2.963  -2.020  -1.619  -1.598  -0.538  -0.033   0.006   1.217   1.234   3.034   3.035   3.571   3.576  17.544  18.286
   0.040  -4.745  -3.105  -2.999  -2.958  -2.003  -1.650  -1.629  -0.521  -0.028   0.012   1.172   1.188   3.094   3.095   3.648   3.653  17.392  18.125
   0.042  -4.708  -3.066  -2.994  -2.953  -1.984  -1.682  -1.661  -0.504  -0.022   0.018   1.126   1.143   3.156   3.158   3.727   3.732  17.239  17.963
