 @# k   band (eV)
   0.000  -5.069  -3.443  -3.020  -3.020  -2.153  -1.325  -1.321  -0.675  -0.059  -0.059   1.826   1.826   2.515   2.515   2.713   2.713  19.181  20.022
   0.002  -5.067  -3.442  -3.020  -3.020  -2.153  -1.326  -1.322  -0.675  -0.059  -0.059   1.822   1.822   2.516   2.516   2.718   2.718  19.174  20.015
   0.004  -5.064  -3.439  -3.020  -3.020  -2.152  -1.329  -1.325  -0.673  -0.058  -0.058   1.810   1.811   2.522   2.522   2.732   2.732  19.152  19.992
   0.007  -5.059  -3.434  -3.019  -3.019  -2.150  -1.335  -1.331  -0.671  -0.057  -0.057   1.791   1.792   2.532   2.532   2.756   2.756  19.116  19.954
   0.009  -5.052  -3.427  -3.018  -3.018  -2.146  -1.342  -1.338  -0.668  -0.056  -0.056   1.767   1.767   2.545   2.545   2.787   2.787  19.067  19.901
   0.011  -5.043  -3.418  -3.017  -3.017  -2.143  -1.352  -1.348  -0.663  -0.055  -0.055   1.737   1.737   2.562   2.562   2.825   2.825  19.005  19.835
   0.013  -5.032  -3.406  -3.015  -3.015  -2.138  -1.363  -1.360  -0.658  -0.053  -0.053   1.703   1.703   2.583   2.583   2.869   2.869  18.930  19.755
   0.016  -5.019  -3.393  -3.014  -3.014  -2.132  -1.377  -1.373  -0.652  -0.051  -0.051   1.666   1.666   2.607   2.607   2.918   2.918  18.843  19.663
   0.018  -5.003  -3.378  -3.011  -3.011  -2.125  -1.393  -1.389  -0.645  -0.048  -0.048   1.626   1.627   2.635   2.635   2.971   2.971  18.746  19.560
   0.020  -4.986  -3.360  -3.009  -3.009  -2.117  -1.410  -1.406  -0.637  -0.045  -0.045   1.585   1.585   2.667   2.667   3.028   3.028  18.639  19.446
   0.022  -4.967  -3.340  -3.006  -3.006  -2.109  -1.429  -1.426  -0.627  -0.042  -0.042   1.542   1.542   2.702   2.702   3.088   3.088  18.523  19.322
   0.024  -4.946  -3.319  -3.004  -3.004  -2.099  -1.450  -1.447  -0.617  -0.039  -0.039   1.498   1.499   2.740   2.740   3.151   3.151  18.399  19.191
