 @# k   band (eV)
   0.000  -5.079  -3.452  -3.076  -2.985  -2.163  -1.361  -1.311  -0.682  -0.111  -0.023   1.794   1.842   2.505   2.505   2.703   2.703  19.171  20.013
   0.002  -5.078  -3.451  -3.076  -2.985  -2.163  -1.362  -1.312  -0.681  -0.111  -0.023   1.790   1.837   2.507   2.507   2.708   2.708  19.164  20.005
   0.004  -5.075  -3.448  -3.075  -2.985  -2.161  -1.365  -1.315  -0.680  -0.110  -0.022   1.778   1.825   2.512   2.512   2.722   2.723  19.142  19.982
   0.007  -5.070  -3.443  -3.075  -2.984  -2.159  -1.370  -1.321  -0.678  -0.109  -0.021   1.760   1.806   2.522   2.522   2.745   2.747  19.106  19.945
   0.009  -5.063  -3.436  -3.074  -2.983  -2.156  -1.378  -1.328  -0.674  -0.108  -0.020   1.736   1.781   2.535   2.535   2.776   2.779  19.057  19.892
   0.011  -5.054  -3.427  -3.072  -2.982  -2.152  -1.387  -1.338  -0.670  -0.107  -0.019   1.706   1.750   2.552   2.552   2.814   2.817  18.995  19.826
   0.013  -5.042  -3.416  -3.071  -2.980  -2.147  -1.399  -1.350  -0.665  -0.105  -0.017   1.673   1.716   2.573   2.573   2.857   2.862  18.920  19.746
   0.016  -5.029  -3.402  -3.069  -2.978  -2.142  -1.412  -1.364  -0.659  -0.103  -0.015   1.636   1.678   2.597   2.598   2.906   2.912  18.833  19.654
   0.018  -5.014  -3.387  -3.067  -2.976  -2.135  -1.428  -1.379  -0.651  -0.100  -0.012   1.597   1.638   2.625   2.626   2.959   2.965  18.736  19.550
   0.020  -4.997  -3.369  -3.065  -2.974  -2.127  -1.445  -1.397  -0.643  -0.097  -0.009   1.556   1.596   2.657   2.657   3.015   3.023  18.629  19.436
   0.022  -4.977  -3.350  -3.062  -2.971  -2.118  -1.464  -1.416  -0.634  -0.094  -0.006   1.514   1.553   2.691   2.692   3.075   3.083  18.513  19.313
   0.024  -4.956  -3.328  -3.059  -2.968  -2.109  -1.485  -1.437  -0.624  -0.091  -0.003   1.470   1.509   2.730   2.731   3.138   3.146  18.389  19.182
   0.027  -4.933  -3.304  -3.056  -2.965  -2.098  -1.507  -1.460  -0.613  -0.087   0.001   1.426   1.464   2.771   2.773   3.203   3.212  18.259  19.043
   0.029  -4.908  -3.277  -3.053  -2.962  -2.086  -1.531  -1.484  -0.601  -0.083   0.005   1.381   1.419   2.816   2.818   3.270   3.280  18.122  18.899
   0.031  -4.880  -3.249  -3.049  -2.958  -2.073  -1.557  -1.510  -0.588  -0.079   0.010   1.336   1.374   2.864   2.866   3.340   3.350  17.981  18.749
   0.033  -4.851  -3.218  -3.045  -2.954  -2.059  -1.584  -1.537  -0.574  -0.074   0.014   1.291   1.328   2.915   2.917   3.412   3.422  17.836  18.595
   0.036  -4.820  -3.185  -3.041  -2.950  -2.044  -1.612  -1.566  -0.559  -0.069   0.019   1.245   1.282   2.969   2.971   3.485   3.496  17.687  18.438
   0.038  -4.787  -3.150  -3.036  -2.945  -2.027  -1.641  -1.595  -0.544  -0.064   0.025   1.200   1.237   3.026   3.028   3.561   3.572  17.537  18.278
   0.040  -4.753  -3.113  -3.032  -2.941  -2.010  -1.672  -1.626  -0.527  -0.058   0.030   1.155   1.191   3.086   3.088   3.638   3.649  17.385  18.117
   0.042  -4.716  -3.073  -3.027  -2.936  -1.991  -1.704  -1.658  -0.509  -0.053   0.036   1.109   1.146   3.148   3.151   3.717   3.728  17.231  17.956
   0.044  -4.678  -3.031  -3.022  -2.931  -1.971  -1.736  -1.691  -0.490  -0.046   0.042   1.064   1.101   3.214   3.216   3.797   3.809  17.078  17.794
   0.047  -4.638  -3.016  -2.987  -2.925  -1.950  -1.770  -1.725  -0.471  -0.040   0.049   1.019   1.056   3.281   3.284   3.879   3.891  16.924  17.632
   0.049  -4.596  -3.011  -2.940  -2.920  -1.928  -1.804  -1.760  -0.450  -0.033   0.056   0.974   1.011   3.352   3.355   3.963   3.975  16.772  17.471
   0.051  -4.553  -3.005  -2.914  -2.892  -1.905  -1.839  -1.795  -0.429  -0.027   0.063   0.930   0.966   3.425   3.428   4.048   4.060  16.620  17.311
   0.053  -4.507  -2.999  -2.908  -2.841  -1.888  -1.868  -1.830  -0.407  -0.019   0.070   0.885   0.922   3.500   3.504   4.135   4.146  16.469  17.152
   0.056  -4.461  -2.993  -2.902  -2.788  -1.915  -1.874  -1.844  -0.384  -0.012   0.077   0.841   0.878   3.578   3.582   4.223   4.235  16.320  16.996
