 @# k   band (eV)
   0.000  -5.083  -3.456  -3.090  -2.979  -2.167  -1.371  -1.311  -0.684  -0.124  -0.016   1.785   1.844   2.501   2.501   2.700   2.700  19.167  20.010
   0.002  -5.082  -3.455  -3.090  -2.978  -2.166  -1.372  -1.312  -0.684  -0.123  -0.016   1.781   1.840   2.503   2.503   2.705   2.705  19.160  20.002
   0.004  -5.079  -3.452  -3.089  -2.978  -2.165  -1.375  -1.315  -0.682  -0.123  -0.015   1.770   1.827   2.509   2.509   2.719   2.720  19.138  19.979
   0.007  -5.074  -3.447  -3.089  -2.977  -2.163  -1.381  -1.320  -0.680  -0.122  -0.014   1.752   1.808   2.518   2.519   2.742   2.744  19.103  19.941
   0.009  -5.067  -3.440  -3.088  -2.976  -2.160  -1.388  -1.328  -0.677  -0.121  -0.013   1.727   1.783   2.532   2.532   2.772   2.776  19.053  19.889
   0.011  -5.057  -3.430  -3.086  -2.975  -2.156  -1.398  -1.338  -0.672  -0.119  -0.012   1.698   1.752   2.549   2.549   2.810   2.814  18.991  19.822
   0.013  -5.046  -3.419  -3.085  -2.973  -2.151  -1.409  -1.349  -0.667  -0.118  -0.010   1.665   1.717   2.569   2.570   2.853   2.859  18.916  19.742
   0.016  -5.033  -3.406  -3.083  -2.972  -2.145  -1.423  -1.363  -0.661  -0.116  -0.008   1.628   1.680   2.594   2.594   2.902   2.909  18.830  19.650
   0.018  -5.018  -3.390  -3.081  -2.970  -2.138  -1.438  -1.379  -0.654  -0.113  -0.005   1.589   1.640   2.622   2.622   2.955   2.963  18.732  19.547
   0.020  -5.000  -3.373  -3.079  -2.967  -2.131  -1.455  -1.396  -0.646  -0.110  -0.002   1.548   1.598   2.653   2.654   3.011   3.020  18.625  19.433
   0.022  -4.981  -3.353  -3.076  -2.964  -2.122  -1.474  -1.416  -0.637  -0.107   0.001   1.506   1.554   2.688   2.689   3.071   3.081  18.509  19.310
