 @# k   band (eV)
   0.000  -5.076  -3.450  -3.066  -2.990  -2.161  -1.353  -1.312  -0.680  -0.102  -0.028   1.800   1.840   2.507   2.507   2.706   2.706  19.173  20.015
   0.002  -5.075  -3.449  -3.066  -2.990  -2.160  -1.354  -1.313  -0.680  -0.101  -0.028   1.796   1.836   2.509   2.509   2.710   2.711  19.166  20.008
   0.004  -5.072  -3.446  -3.065  -2.989  -2.159  -1.358  -1.316  -0.678  -0.101  -0.027   1.784   1.824   2.515   2.515   2.725   2.725  19.145  19.985
   0.007  -5.067  -3.441  -3.065  -2.989  -2.157  -1.363  -1.322  -0.676  -0.100  -0.026   1.766   1.805   2.524   2.525   2.748   2.749  19.109  19.947
   0.009  -5.060  -3.434  -3.064  -2.988  -2.154  -1.370  -1.329  -0.673  -0.099  -0.025   1.741   1.779   2.538   2.538   2.779   2.781  19.060  19.894
   0.011  -5.051  -3.425  -3.063  -2.986  -2.150  -1.380  -1.339  -0.668  -0.097  -0.024   1.712   1.749   2.555   2.555   2.816   2.820  18.997  19.828
   0.013  -5.040  -3.413  -3.061  -2.985  -2.145  -1.392  -1.350  -0.663  -0.096  -0.022   1.678   1.715   2.575   2.576   2.860   2.864  18.922  19.748
   0.016  -5.026  -3.400  -3.059  -2.983  -2.139  -1.405  -1.364  -0.657  -0.093  -0.020   1.642   1.677   2.600   2.600   2.909   2.914  18.836  19.656
   0.018  -5.011  -3.385  -3.057  -2.981  -2.132  -1.421  -1.380  -0.650  -0.091  -0.017   1.603   1.637   2.628   2.628   2.962   2.967  18.738  19.553
   0.020  -4.994  -3.367  -3.055  -2.979  -2.125  -1.438  -1.397  -0.642  -0.088  -0.014   1.562   1.595   2.659   2.660   3.018   3.024  18.631  19.439
   0.022  -4.975  -3.347  -3.052  -2.976  -2.116  -1.457  -1.417  -0.633  -0.085  -0.011   1.519   1.552   2.694   2.695   3.078   3.085  18.515  19.316
   0.024  -4.953  -3.325  -3.049  -2.973  -2.106  -1.478  -1.438  -0.623  -0.082  -0.008   1.476   1.508   2.732   2.733   3.141   3.148  18.392  19.184
   0.027  -4.930  -3.301  -3.046  -2.970  -2.095  -1.500  -1.460  -0.612  -0.078  -0.004   1.431   1.464   2.774   2.775   3.206   3.214  18.261  19.046
   0.029  -4.905  -3.275  -3.043  -2.967  -2.084  -1.524  -1.485  -0.599  -0.074   0.000   1.387   1.418   2.819   2.820   3.274   3.282  18.125  18.901
   0.031  -4.878  -3.247  -3.039  -2.963  -2.071  -1.550  -1.510  -0.587  -0.070   0.005   1.341   1.373   2.867   2.868   3.343   3.352  17.983  18.751
   0.033  -4.849  -3.216  -3.035  -2.959  -2.057  -1.577  -1.538  -0.573  -0.065   0.009   1.296   1.327   2.918   2.919   3.415   3.424  17.838  18.597
   0.036  -4.818  -3.183  -3.031  -2.955  -2.041  -1.605  -1.566  -0.558  -0.060   0.014   1.251   1.282   2.972   2.973   3.489   3.498  17.690  18.440
   0.038  -4.785  -3.148  -3.027  -2.950  -2.025  -1.635  -1.596  -0.542  -0.055   0.020   1.205   1.236   3.029   3.030   3.564   3.573  17.539  18.281
   0.040  -4.750  -3.110  -3.022  -2.946  -2.008  -1.665  -1.627  -0.525  -0.049   0.025   1.160   1.191   3.088   3.090   3.641   3.651  17.387  18.120
   0.042  -4.713  -3.070  -3.017  -2.941  -1.989  -1.697  -1.659  -0.507  -0.043   0.031   1.115   1.145   3.151   3.153   3.720   3.730  17.234  17.958
   0.044  -4.675  -3.029  -3.012  -2.936  -1.969  -1.730  -1.691  -0.489  -0.037   0.037   1.069   1.100   3.216   3.218   3.801   3.810  17.080  17.796
   0.047  -4.635  -3.007  -2.984  -2.930  -1.948  -1.763  -1.725  -0.469  -0.031   0.044   1.024   1.055   3.284   3.287   3.883   3.892  16.927  17.634
   0.049  -4.593  -3.001  -2.938  -2.925  -1.926  -1.797  -1.760  -0.449  -0.024   0.051   0.980   1.010   3.355   3.357   3.966   3.976  16.774  17.473
   0.051  -4.550  -2.995  -2.919  -2.889  -1.903  -1.832  -1.795  -0.427  -0.017   0.057   0.935   0.966   3.428   3.430   4.051   4.061  16.622  17.313
   0.053  -4.505  -2.989  -2.913  -2.838  -1.887  -1.862  -1.829  -0.405  -0.010   0.065   0.891   0.921   3.503   3.506   4.138   4.148  16.472  17.155
   0.056  -4.458  -2.983  -2.906  -2.785  -1.909  -1.875  -1.840  -0.382  -0.003   0.072   0.847   0.877   3.581   3.584   4.226   4.236  16.323  16.998
   0.058  -4.410  -2.977  -2.900  -2.730  -1.946  -1.909  -1.817  -0.358   0.005   0.080   0.803   0.833   3.661   3.664   4.316   4.326  16.175  16.843
   0.060  -4.361  -2.970  -2.893  -2.673  -1.983  -1.947  -1.789  -0.333   0.013   0.088   0.759   0.790   3.744   3.747   4.407   4.417  16.030  16.691
   0.062  -4.310  -2.963  -2.887  -2.614  -2.021  -1.985  -1.759  -0.308   0.021   0.096   0.716   0.747   3.829   3.832   4.500   4.509  15.887  16.541
   0.064  -4.258  -2.956  -2.880  -2.552  -2.060  -2.024  -1.727  -0.281   0.029   0.104   0.673   0.704   3.916   3.919   4.594   4.604  15.746  16.393
   0.067  -4.204  -2.949  -2.872  -2.489  -2.099  -2.063  -1.694  -0.254   0.038   0.113   0.631   0.661   4.005   4.008   4.690   4.699  15.607  16.248
   0.069  -4.149  -2.942  -2.865  -2.424  -2.138  -2.103  -1.659  -0.227   0.046   0.122   0.588   0.619   4.096   4.100   4.787   4.796  15.470  16.105
   0.071  -4.093  -2.934  -2.858  -2.359  -2.176  -2.143  -1.623  -0.198   0.055   0.131   0.546   0.577   4.190   4.193   4.885   4.894  15.336  15.965
   0.073  -4.037  -2.927  -2.850  -2.296  -2.210  -2.183  -1.585  -0.169   0.064   0.140   0.505   0.536   4.285   4.289   4.985   4.994  15.204  15.827
   0.076  -3.979  -2.919  -2.842  -2.275  -2.225  -2.198  -1.546  -0.139   0.073   0.149   0.463   0.494   4.383   4.386   5.086   5.095  15.074  15.692
   0.078  -3.920  -2.911  -2.835  -2.307  -2.265  -2.134  -1.506  -0.109   0.083   0.158   0.422   0.453   4.482   4.486   5.189   5.198  14.946  15.559
   0.080  -3.860  -2.903  -2.827  -2.346  -2.306  -2.061  -1.464  -0.078   0.092   0.168   0.382   0.413   4.583   4.587   5.293   5.302  14.820  15.428
   0.082  -3.800  -2.895  -2.818  -2.386  -2.347  -1.986  -1.420  -0.047   0.102   0.177   0.342   0.373   4.686   4.690   5.399   5.407  14.697  15.299
   0.084  -3.739  -2.887  -2.810  -2.426  -2.388  -1.907  -1.375  -0.015   0.111   0.186   0.302   0.334   4.791   4.795   5.505   5.514  14.575  15.173
   0.087  -3.677  -2.879  -2.802  -2.467  -2.429  -1.827  -1.329   0.017   0.120   0.195   0.264   0.296   4.898   4.902   5.614   5.622  14.455  15.048
   0.089  -3.615  -2.871  -2.794  -2.508  -2.470  -1.746  -1.281   0.049   0.129   0.202   0.226   0.261   5.006   5.010   5.723   5.731  14.337  14.926
   0.091  -3.552  -2.862  -2.786  -2.548  -2.510  -1.662  -1.231   0.079   0.136   0.192   0.199   0.238   5.116   5.120   5.834   5.842  14.221  14.805
   0.093  -3.489  -2.854  -2.777  -2.588  -2.551  -1.577  -1.179   0.100   0.136   0.169   0.180   0.237   5.228   5.232   5.946   5.954  14.106  14.687
   0.096  -3.426  -2.846  -2.769  -2.629  -2.591  -1.491  -1.126   0.088   0.122   0.167   0.179   0.245   5.341   5.345   6.059   6.067  13.993  14.569
   0.098  -3.362  -2.838  -2.762  -2.668  -2.630  -1.403  -1.071   0.056   0.090   0.179   0.202   0.254   5.455   5.459   6.173   6.181  13.881  14.454
